"","tp_tid","ra_tid","taibnet_namecode","uuid","rank","class","class_c","order","order_c","family","family_c","genus","genus_c","name","name_c","is_endemic","is_alien","is_protected"
"2679",382959,382959,382959,"66f59fbd-24c8-4c01-b33b-c3d1cb282b53","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Abalistes","寬尾鱗魨屬","Abalistes stellaris","星點寬尾鱗魨","","",""
"2680",382960,382960,382960,"6db95ca1-99f3-4fca-8380-769ba893afff","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Balistapus","?鱗魨屬","Balistapus undulatus","波紋?鱗魨","","",""
"2681",382961,382961,382961,"d6d2b186-ecb9-4323-a828-5cbcc09e7c2d","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Balistoides","擬鱗魨屬","Balistoides conspicillum","花斑擬鱗魨","","",""
"2682",382962,382962,382962,"b0bd7291-526a-4c38-8dcb-34b8bab46451","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Balistoides","擬鱗魨屬","Balistoides viridescens","褐擬鱗魨","","",""
"2683",382963,382963,382963,"d2218176-9649-489b-84f2-069e97d38bfb","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Canthidermis","疣鱗魨屬","Canthidermis maculata","疣鱗魨","","",""
"2684",382964,382964,382964,"42a57fca-0fe9-4596-80f9-f9a4e0d68747","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Melichthys","角鱗魨屬","Melichthys vidua","黑邊角鱗魨","","",""
"2685",382965,382965,382965,"2adda7e3-ff67-497a-a163-735c72cdf05c","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Odonus","紅牙鱗魨屬","Odonus niger","紅牙鱗魨","","",""
"2686",382966,382966,382966,"6577ff2e-0cef-43ce-87c1-5002b9b66ba4","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Pseudobalistes","副鱗魨屬","Pseudobalistes flavimarginatus","黃緣副鱗魨","","",""
"2687",382967,382967,382967,"ec62d95f-2a0b-464e-9d34-c3fec274855d","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Pseudobalistes","副鱗魨屬","Pseudobalistes fuscus","黑副鱗魨","","",""
"2688",382968,382968,382968,"57f1e46e-8fe0-47a3-8119-73857b41f925","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Rhinecanthus","吻棘魨屬","Rhinecanthus aculeatus","尖吻棘魨","","",""
"2689",382969,382969,382969,"ffe92d9a-419a-41a7-a78b-76b22e1340a3","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Rhinecanthus","吻棘魨屬","Rhinecanthus rectangulus","斜帶吻棘魨","","",""
"2690",382970,382970,382970,"bbf6a595-5421-4c68-961a-9ad46d3178be","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Rhinecanthus","吻棘魨屬","Rhinecanthus verrucosus","毒吻棘魨","","",""
"2691",382971,382971,382971,"29ea5ea7-77c2-43d5-929a-04e5bf033236","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Sufflamen","鼓氣鱗魨屬","Sufflamen bursa","頸帶鼓氣鱗魨","","",""
"2692",382972,382972,382972,"57723e69-529d-4838-a4b1-c74ead34aa70","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Sufflamen","鼓氣鱗魨屬","Sufflamen chrysopterum","金鰭鼓氣鱗魨","","",""
"2693",382973,382973,382973,"2d5a5302-9246-41b3-8497-60f26ef57fd9","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Sufflamen","鼓氣鱗魨屬","Sufflamen fraenatum","黃紋鼓氣鱗魨","","",""
"2694",382974,382974,382974,"a47a59f4-62d1-4bb7-b357-2c2892007ea5","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Xanthichthys","黃鱗魨屬","Xanthichthys auromarginatus","金邊黃鱗魨","","",""
"2695",382975,382975,382975,"8da5f8e6-79bc-4336-b7ad-d32ff05a29c8","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Balistidae","鱗魨科","Xanthichthys","黃鱗魨屬","Xanthichthys lineopunctatus","線斑黃鱗魨","","",""
"2696",382976,382976,382976,"cb1e5c1a-4b22-4f44-9b4f-cdd95bb394a0","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Diodontidae","二齒魨科","Chilomycterus","短刺魨屬","Chilomycterus reticulatus","網紋短刺魨","","",""
"2697",382977,382977,382977,"c3cc87cd-af4b-4ea0-adf6-e181c2180ef8","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Diodontidae","二齒魨科","Cyclichthys","圓刺魨屬","Cyclichthys orbicularis","圓點圓刺魨","","",""
"2698",382978,382978,382978,"0528efcd-737f-4674-ab8e-eb16e1ea5f4a","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Diodontidae","二齒魨科","Diodon","二齒魨屬","Diodon eydouxii","愛氏二齒魨","","",""
"2699",382979,382979,382979,"aed3327c-c7a7-4894-a027-b5870fb67432","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Diodontidae","二齒魨科","Diodon","二齒魨屬","Diodon holocanthus","六斑二齒魨","","",""
"2700",382980,382980,382980,"ca811fda-9510-43f4-a784-d88266d0ceff","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Diodontidae","二齒魨科","Diodon","二齒魨屬","Diodon hystrix","密斑二齒魨","","",""
"2701",382981,382981,382981,"19598f00-a9f9-42c5-ae39-0a31afcef825","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Diodontidae","二齒魨科","Diodon","二齒魨屬","Diodon liturosus","紋二齒魨","","",""
"2702",382982,382982,382982,"f11dbeb1-fda9-4249-90da-4ddfa487cae1","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Molidae","翻車魨科","Masturus","矛尾翻車魨屬","Masturus lanceolatus","矛尾翻車魨","","",""
"2703",382983,382983,382983,"b10535e6-6c61-4eff-a9d3-c52344ac1683","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Molidae","翻車魨科","Mola","翻車魨屬","Mola mola","翻車魨","","",""
"2704",382984,382984,382984,"e67db61d-0c9b-4d28-99b1-7381c78ec926","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Molidae","翻車魨科","Ranzania","長翻車魨屬","Ranzania laevis","斑點長翻車魨","","",""
"2705",382985,382985,382985,"d12fe752-944d-44b9-85f6-c3c0256f3ceb","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Aluterus","革單棘魨屬","Aluterus monoceros","單角革單棘魨","","",""
"2706",382986,382986,382986,"d06088bd-1920-451d-8573-a84af43f381d","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Aluterus","革單棘魨屬","Aluterus scriptus","長尾革單棘魨","","",""
"2707",382987,382987,382987,"54d9b1fb-6a4d-4b16-933a-e88dcd91f6c0","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Amanses","美單棘魨屬","Amanses scopas","美單棘魨","","",""
"2708",382988,382988,382988,"d2d5c43e-fa11-41dd-b154-d6278784a729","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Cantherhines","刺鼻單棘魨屬","Cantherhines dumerilii","杜氏刺鼻單棘魨","","",""
"2709",382989,382989,382989,"21a08e07-b287-4305-a91b-3f00fa9e1be8","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Cantherhines","刺鼻單棘魨屬","Cantherhines fronticinctus","縱帶刺鼻單棘魨","","",""
"2710",382990,382990,382990,"3d5ebf12-a291-49f1-ad90-e0e45d29df3a","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Cantherhines","刺鼻單棘魨屬","Cantherhines pardalis","細斑刺鼻單棘魨","","",""
"2711",382991,382991,382991,"b8f0399c-8af2-4174-986f-03cd3bff80a9","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Chaetodermis","棘皮單棘魨屬","Chaetodermis penicilligerus","棘皮單棘魨","","",""
"2712",382992,382992,382992,"ca023ba3-9ef5-4e56-a406-5ed61e50bfab","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Monacanthus","單棘魨屬","Monacanthus chinensis","中華單棘魨","","",""
"2713",382993,382993,382993,"8d1a08ab-6cb5-4f81-a2f6-d6c1cc456da4","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Oxymonacanthus","尖吻單棘魨屬","Oxymonacanthus longirostris","尖吻單棘魨","","",""
"2714",382994,382994,382994,"07513fb2-5b25-4d9e-84d3-1ee0c87766e4","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Paraluteres","副革單棘魨屬","Paraluteres prionurus","鋸尾副革單棘魨","","",""
"2715",382995,382995,382995,"ba698751-166a-4dd9-b0b4-af6895c5c2f9","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Paramonacanthus","副單棘魨屬","Paramonacanthus sulcatus","絨鱗副單棘魨","","",""
"2716",382996,382996,382996,"4cc36b3a-0ad4-4067-a989-c24431fac7c6","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Pervagor","前角單棘魨屬","Pervagor aspricaudus","粗尾前角單棘魨","","",""
"2717",382997,382997,382997,"8fa0170c-caa7-479d-a8a7-e8f6e88f7cb4","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Pervagor","前角單棘魨屬","Pervagor janthinosoma","紅尾前角單棘魨","","",""
"2718",382998,382998,382998,"0fe4268f-2007-45dc-b224-9dc4844da210","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Pervagor","前角單棘魨屬","Pervagor melanocephalus","黑頭前角單棘魨","","",""
"2719",382999,382999,382999,"a1ee7325-0cd7-4344-83eb-b880bbf446a1","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Stephanolepis","冠鱗單棘魨屬","Stephanolepis cirrhifer","絲背冠鱗單棘魨","","",""
"2720",383000,383000,383000,"2f51fd73-c224-4d25-8292-6cc47402bf53","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Thamnaconus","短角單棘魨屬","Thamnaconus hypargyreus","圓腹短角單棘魨","","",""
"2721",383001,383001,383001,"c734b339-986d-4755-8754-beaf2519f13d","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Thamnaconus","短角單棘魨屬","Thamnaconus modestoides","擬短角單棘魨","","",""
"2722",383002,383002,383002,"94bffb20-ece1-49b1-9eb2-c6d5181a44f4","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Thamnaconus","短角單棘魨屬","Thamnaconus modestus","短角單棘魨","","",""
"2723",383003,383003,383003,"71858cbb-a884-4251-afc2-62ad5cf5948a","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Monacanthidae","單棘魨科","Thamnaconus","短角單棘魨屬","Thamnaconus septentrionalis","七帶短角單棘魨","","",""
"2724",383004,383004,383004,"2ed2c90e-6118-41b3-a462-8b49ecc4bdae","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Ostraciidae","箱魨科","Kentrocapros","棘箱魨屬","Kentrocapros aculeatus","棘箱魨","","",""
"2725",383006,383006,383006,"873d650c-69d9-4a73-afaf-eab692af8505","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Ostraciidae","箱魨科","Lactoria","角箱魨屬","Lactoria cornuta","角箱魨","","",""
"2726",383007,383007,383007,"234fcdc3-80ee-4b5b-9d35-2f7a5d8461fa","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Ostraciidae","箱魨科","Lactoria","角箱魨屬","Lactoria diaphana","棘背角箱魨","","",""
"2727",383008,383008,383008,"f8a3f210-8c6d-48d5-a6fd-b5e03561afc6","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Ostraciidae","箱魨科","Lactoria","角箱魨屬","Lactoria fornasini","福氏角箱魨","","",""
"2728",383009,383009,383009,"74854117-fa8b-4a4f-a113-e89d6581c7d9","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Ostraciidae","箱魨科","Ostracion","箱魨屬","Ostracion cubicus","粒突箱魨","","",""
"2729",383010,383010,383010,"50dfdd87-e823-4585-9b54-bc8ce631e45c","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Ostraciidae","箱魨科","Ostracion","箱魨屬","Ostracion immaculatus","無斑箱魨","","",""
"2730",383011,383011,383011,"18204e08-8eed-4d9f-a6d1-d0bf036fe987","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Ostraciidae","箱魨科","Ostracion","箱魨屬","Ostracion meleagris","米點箱魨","","",""
"2731",383012,383012,383012,"c5ddd922-a0e3-45a4-8381-25e35ed9a6c6","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Ostraciidae","箱魨科","Ostracion","箱魨屬","Ostracion rhinorhynchos","吻鼻箱魨","","",""
"2732",383013,383013,383013,"9b4f2184-e124-4d6d-a0c0-a592b8454ad9","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Ostraciidae","箱魨科","Tetrosomus","三棱箱魨屬","Tetrosomus reipublicae","賴普三棱箱魨","","",""
"2733",383014,383014,383014,"a1cfb346-fc7d-433a-81dd-d62e1f611e6d","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Ostraciidae","箱魨科","Tetrosomus","三棱箱魨屬","Tetrosomus gibbosus","駝背三棱箱魨","","",""
"2734",383015,383015,383015,"a4bd7515-cf1e-41e3-87f7-77ce06e18cdf","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Arothron","叉鼻魨屬","Arothron firmamentum","瓣叉鼻魨","","",""
"2735",383016,383016,383016,"5ff91ca3-6ee4-4db9-9f56-c1946ab8285b","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Arothron","叉鼻魨屬","Arothron hispidus","紋腹叉鼻魨","","",""
"2736",383017,383017,383017,"dff20888-f34e-4146-9109-d2adc940b4ab","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Arothron","叉鼻魨屬","Arothron immaculatus","無斑叉鼻魨","","",""
"2737",383018,383018,383018,"0a5eb4c7-ed7f-4864-8caf-755b35857f4a","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Arothron","叉鼻魨屬","Arothron manilensis","菲律賓叉鼻魨","","",""
"2738",383019,383019,383019,"7abd75ee-96a3-42ae-841c-8feade9fdacd","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Arothron","叉鼻魨屬","Arothron mappa","輻紋叉鼻魨","","",""
"2739",383020,383020,383020,"45e3f50c-7ac5-4b4b-ba57-8c7cfd6b2232","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Arothron","叉鼻魨屬","Arothron meleagris","白點叉鼻魨","","",""
"2740",383021,383021,383021,"566ff5f5-6d92-491f-87db-8eeabe2c125c","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Arothron","叉鼻魨屬","Arothron nigropunctatus","黑斑叉鼻魨","","",""
"2741",383022,383022,383022,"219c63a2-fb30-4ea1-900d-3a694a0d5cb2","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Arothron","叉鼻魨屬","Arothron stellatus","星斑叉鼻魨","","",""
"2742",383023,383023,383023,"266b1af2-739d-4d49-9591-2513587f1ce8","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Canthigaster","尖鼻魨屬","Canthigaster amboinensis","安邦尖鼻魨","","",""
"2743",383024,383024,383024,"c08189a5-2add-451e-9d68-4ceff75e89b6","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Canthigaster","尖鼻魨屬","Canthigaster bennetti","笨氏尖鼻魨","","",""
"2744",383025,383025,383025,"6ab5999f-56be-4a8c-b65f-f615355050ec","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Canthigaster","尖鼻魨屬","Canthigaster compressa","扁背尖鼻魨","","",""
"2745",383026,383026,383026,"e7609ba6-9a1e-4022-954d-532edfcc11db","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Canthigaster","尖鼻魨屬","Canthigaster axiologus","三帶尖鼻魨","","",""
"2746",383027,383027,383027,"218bfe5c-04d9-4868-b523-740e80ce10d7","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Canthigaster","尖鼻魨屬","Canthigaster janthinoptera","白斑尖鼻魨","","",""
"2747",383028,383028,383028,"426d8a8c-fe50-4cf4-a1f5-18d62d27f073","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Canthigaster","尖鼻魨屬","Canthigaster rivulata","水紋尖鼻魨","","",""
"2748",383029,383029,383029,"c6b25261-3d9e-456e-9508-e41324bbdbce","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Canthigaster","尖鼻魨屬","Canthigaster solandri","索氏尖鼻魨","","",""
"2749",383030,383030,383030,"9418f146-2759-4898-aae7-6e2eb3a662d7","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Canthigaster","尖鼻魨屬","Canthigaster valentini","瓦氏尖鼻魨","","",""
"2750",383031,383031,383031,"563b79d3-bedf-4f2f-882b-ad357d7257a0","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Chelonodon","凹鼻魨屬","Chelonodon patoca","凹鼻魨","","",""
"2751",383032,383032,383032,"a20419c7-d3cc-47c4-80c6-0b5580db826b","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Lagocephalus","兔頭魨屬","Lagocephalus gloveri","克氏兔頭魨","","",""
"2752",383033,383033,383033,"492d1b09-4e7a-4437-aba9-efac5daf89ae","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Lagocephalus","兔頭魨屬","Lagocephalus inermis","黑鰓兔頭魨","","",""
"2753",383034,383034,383034,"1d19d588-e0c2-4ac8-be2f-a631269eb5e2","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Lagocephalus","兔頭魨屬","Lagocephalus lunaris","月尾兔頭魨","","",""
"2754",383035,383035,383035,"b54810d9-ad35-46d9-bf9b-e18e0c6969f0","species","Actinopterygii","條鰭魚綱","Tetraodontiformes","魨形目","Tetraodontidae","四齒魨科","Lagocephalus","兔頭魨屬","Lagocephalus sceleratus","圓斑扁尾魨","","",""
